3271-AVERBODE,-0.346402,-0.155871,0.24129,-0.0859999,-0.201903,0.00387866,-0.0402445,0.6543,-0.0271576,-0.101747,0.370701,0.283691,-0.163283,0.19452,0.161544
2223-SCHRIEK,-0.10523,-0.148203,-0.0666074,0.098813,-0.601715,-0.00220147,-0.112898,0.52637,-0.0605168,-0.283871,-0.248033,0.333723,-0.000728926,0.0799813,0.193264
3950-BOCHOLT,-0.134555,-0.0844878,0.169188,0.270689,0.0961262,-0.225723,0.118545,0.0837255,-0.101514,-0.0978063,0.0587535,0.196287,-0.643195,0.144925,0.543186
9051-SINT-DENIJS-WESTREM,0.378436,0.192517,0.26267,-0.101363,-0.0622374,-0.395736,-0.0325087,0.0016655,-0.0459718,-0.685582,-0.00993375,0.0246767,0.0382541,-0.300318,0.120062
1081-KOEKELBERG,0.525104,0.213941,0.0363358,-0.235537,-0.133722,-0.263428,0.214411,0.0897745,0.202377,0.273433,0.463034,-0.110424,-0.282588,-0.10353,0.217942
3294-MOLENSTEDE,-0.404962,-0.0172909,0.271045,-0.103034,-0.321269,-0.12971,-0.123365,0.651314,-0.00717231,-0.16346,0.313821,0.137133,-0.169542,0.0686547,0.120997
2990-WUUSTWEZEL,0.102291,-0.190952,-0.0851848,-0.517822,0.190531,0.170008,0.0682607,0.0723619,-0.327465,-0.216279,-0.364744,0.161494,-0.423564,0.302884,0.13529
8750-ZWEVEZELE,0.112612,-0.106162,0.402663,0.285927,-0.0821793,-0.203333,0.316237,0.243378,-0.0699695,-0.463161,-0.163938,-0.155085,-0.210256,0.448328,-0.0963033
8720-DENTERGEM,0.065522,0.0691681,0.35944,0.295978,-0.392767,-0.302436,0.293127,-0.032334,-0.00913837,-0.572857,-0.186354,-0.195866,-0.184897,-0.0740837,0.0201158
9620-ZOTTEGEM,0.192158,0.0474968,0.232111,-0.43456,-0.152182,-0.182009,-0.213724,0.0131683,-0.526804,-0.174737,0.062411,-0.445238,-0.0327426,-0.316569,0.0669942
1000-BRUSSEL,0.481305,0.266206,-0.104376,-0.0735551,0.007461,-0.020766,0.0712235,0.266082,0.112,-0.149459,0.508536,-0.467451,-0.225001,-0.190682,0.0763574
3582-KOERSEL,-0.130458,-0.0357287,0.348856,0.207718,-0.275472,-0.40435,-0.192447,0.260567,-0.0771485,0.162544,0.392809,0.128834,-0.464894,-0.184025,-0.138857
3980-TESSENDERLO,-0.399704,-0.00136474,0.162967,0.093184,-0.143904,-0.225855,-0.0434836,0.506397,-0.0591912,-0.173601,0.338613,0.205736,-0.53203,-0.0123073,-0.033347
9200-GREMBERGEN,0.384582,-0.337659,0.401806,-0.164473,-0.214334,0.165384,0.23034,0.0522786,-0.285199,0.13401,-0.00629595,0.204497,0.0392791,-0.149228,0.505505
9860-GIJZENZELE,0.387783,0.0260903,0.409791,-0.487285,0.0325251,-0.30677,0.249491,-0.0300345,-0.34267,-0.197142,-0.0758886,-0.0136466,0.0887677,-0.322261,0.106256
9810-NAZARETH,0.162993,0.00533211,0.298709,-0.0425976,-0.326851,-0.295501,0.0067395,-0.0267825,-0.140403,-0.614711,-0.200556,-0.164077,0.016492,-0.466416,0.0700432
9420-ERPE-MERE,0.389385,-0.294928,0.133038,-0.232188,-0.227327,-0.33198,0.0349523,-0.0478638,-0.497575,-0.255278,0.271661,-0.209375,0.00863547,0.0163067,0.30604
1200-SINT-LAMBRECHTS-WOLUWE,0.443528,0.209078,-0.00991436,-0.244451,-0.0840676,-0.19298,0.162412,0.23013,0.450124,0.0258281,0.417961,-0.123448,-0.25284,0.12675,0.320727
3440-ZOUTLEEUW,-0.229325,-0.090629,0.189209,-0.486734,0.201501,-0.183755,0.113871,0.666105,-0.297057,0.0200279,0.165178,0.00877421,-0.0281826,-0.0979505,0.0951969
1651-LOT,0.198288,0.381319,-0.00981966,-0.288831,-0.519746,-0.237305,-0.282719,0.105245,-0.105361,0.0948561,0.323272,-0.174176,-0.210765,0.147871,0.305079
3470-KORTENAKEN,-0.216462,-0.0380112,0.138937,-0.244181,-0.10638,-0.290162,-0.21225,0.758085,-0.251824,0.0916681,0.137372,-0.219156,-0.103979,0.0577715,0.0681916
9060-ZELZATE,0.340916,-0.208212,0.293021,-0.103263,0.243313,-0.199983,0.149028,0.231353,-0.25965,-0.399668,-0.36846,0.356414,0.0586281,-0.252459,0.108869
3270-SCHERPENHEUVEL-ZICHEM,-0.314583,-0.0771461,0.269934,-0.0528147,-0.230515,-0.0196291,-0.304781,0.683918,-0.0665115,-0.201882,0.225995,-0.110773,-0.0622334,0.175628,0.249061
3640-KINROOI,-0.257349,-0.290027,0.140476,0.0505534,0.0154599,-0.183762,0.0217984,0.0512655,-0.265158,-0.118818,-0.182674,-0.0914394,-0.574438,0.000523591,0.57803
2070-ZWIJNDRECHT,0.346885,-0.344208,0.139965,-0.167038,0.0210857,0.343869,0.251744,0.0924421,-0.185119,-0.184513,0.106085,0.104815,-0.404669,-0.396504,-0.334009
2840-RUMST,0.279016,-0.323543,-0.0409121,0.213089,-0.507136,0.310784,-0.0506434,0.223582,0.138289,-0.0933074,-0.213992,0.160409,-0.479347,-0.0740698,0.171607
3990-PEER,-0.23224,-0.153947,0.216032,0.188697,0.0290978,-0.294075,0.0105035,0.0140719,-0.242417,-0.147021,0.158713,-0.0365969,-0.712635,0.120727,0.350883
3890-GINGELOM,-0.222081,-0.164081,0.226833,-0.417973,0.312354,-0.310414,0.114802,0.550282,-0.168214,0.0855728,0.170712,-0.154803,-0.254055,-0.177296,0.0546678
3620-VELDWEZELT,0.0204762,-0.207578,0.235102,0.198507,0.107893,-0.218699,0.215984,0.379537,0.0245643,0.271891,-0.266436,-0.0745989,-0.482425,-0.434773,0.196987
1950-KRAAINEM,0.310519,-0.00281154,0.0394733,-0.174428,0.032654,-0.061304,0.12836,0.353099,0.450984,-0.104515,0.162752,0.0258451,-0.133841,0.173519,0.660394
Vlaanderen,0.419098,-0.0315829,0.0634253,0.0248731,0.0497249,-0.458591,0.166049,0.146653,0.0909195,-0.121116,0.256483,-0.046562,-0.528503,-0.248864,-0.353164
9320-NIEUWERKERKEN,0.369867,-0.285859,0.172927,-0.0768969,-0.0665079,-0.349824,0.0733607,-0.0872883,-0.429798,-0.226133,0.265349,-0.249416,-0.0908581,0.0676963,0.473863
2920-KALMTHOUT,0.290133,-0.16891,-0.0472304,-0.35909,0.385915,0.32139,-0.140969,0.29131,-0.300907,-0.043215,-0.271288,0.00722554,-0.461309,0.0976116,0.103752
3061-LEEFDAAL,0.163476,0.275989,-0.274742,-0.360727,0.0947016,-0.0734391,0.349201,0.488248,-0.0478808,0.0441339,-0.028274,0.0124737,-0.134783,0.408195,0.356124
Regio Oostende,0.316519,0.306487,0.541469,0.121733,-0.0420594,0.266842,-0.100809,0.391214,-0.237656,-0.0614658,0.0617814,-0.330985,-0.18083,0.232371,0.0369741
8953-WIJTSCHATE,0.126438,-0.00448703,0.397538,-0.218767,-0.0230587,0.0410389,0.649726,0.410404,-0.0500533,0.154137,-0.395628,0.0174612,-0.036978,0.0283984,0.00654791
3550-HEUSDEN,-0.168045,0.0828962,0.245319,0.0506901,-0.390181,-0.357634,-0.192953,0.307894,0.0134236,0.188723,0.378431,-0.0395495,-0.419832,-0.363116,0.0358258
2240-ZANDHOVEN,-0.00672078,0.0859365,-0.2287,-0.334197,-0.307558,0.1361,-0.352015,0.176457,-0.342894,-0.425378,-0.212095,0.0864551,-0.431962,-0.101183,-0.112251
1770-LIEDEKERKE,0.456826,-0.230971,0.0546683,-0.321995,-0.195836,-0.380551,-0.092802,0.0117819,-0.317803,-0.00312232,0.126714,-0.153687,-0.0981704,0.28024,0.458819
9190-STEKENE,0.255491,-0.436891,0.361546,0.10238,0.160996,0.139324,0.458855,0.151198,-0.159961,-0.36734,0.134164,0.112556,0.0203965,-0.347717,0.106747
9800-DEINZE,0.235668,-0.0717068,0.214639,0.0278382,-0.193234,-0.40399,0.328339,-0.0220776,-0.123607,-0.599154,-0.245809,-0.203207,-0.0428133,-0.323441,-0.0347245
8340-DAMME,0.364692,-0.0205422,0.390821,0.0225936,0.275136,-0.393906,-0.0630865,0.412732,0.0229902,-0.229698,-0.321826,-0.179767,-0.224557,0.133543,-0.225166
1030-SCHAARBEEK,0.567408,0.189157,-0.0267615,-0.229638,-0.0637891,-0.381045,0.116467,0.135738,0.383539,0.150798,0.293136,0.108758,-0.329282,0.00903793,0.177361
9255-BUGGENHOUT,0.512897,-0.439437,0.288026,-0.0438397,-0.293026,0.0431753,0.218881,0.117627,-0.20241,0.0878175,0.024223,0.161032,0.0320397,0.0567308,0.479618
2480-DESSEL,-0.167168,0.105979,0.172519,0.0390492,-0.104797,0.0304027,-0.0116135,-0.0309755,-0.146615,-0.493103,0.516588,0.262137,-0.53164,0.182348,0.0204312
1050-ELSENE,0.504301,0.262576,-0.10174,-0.202837,-0.0903786,-0.394411,0.11182,0.038016,0.381221,-0.0184815,0.319793,0.016623,-0.349961,0.0603702,0.270615
9840-DE PINTE,0.200921,0.120811,0.141169,-0.104238,-0.272984,-0.401968,0.106892,-0.14394,-0.177412,-0.720789,0.09289,0.048853,-0.0191186,-0.289145,-0.000613834
9070-HEUSDEN,0.0982309,0.138943,0.486604,-0.165617,0.107877,-0.405124,0.225317,-0.000638795,-0.0778224,-0.33758,0.270526,0.351931,0.0303285,-0.267725,0.30108
8520-KUURNE,0.0737304,0.36483,0.438891,-0.00717944,-0.56676,-0.177028,0.379897,-0.0061402,0.186069,-0.0634031,-0.171543,-0.154173,-0.264234,-0.0881153,-0.0494811
Regio Vilvoorde - Zaventem,0.245761,-0.186313,0.0101861,-0.0485437,-0.373819,-0.134483,0.00993772,0.436496,0.526322,-0.0795295,0.208761,-0.300726,-0.196678,-0.0168213,0.312493
8940-WERVIK,-0.104129,-0.0209689,0.545016,-0.182409,-0.285813,0.0971653,0.540992,0.190378,0.198911,0.143523,-0.300263,-0.184034,-0.222,-0.00804724,0.0693943
8570-VICHTE,-0.000474331,0.291754,0.354052,0.0422705,-0.490567,-0.157555,0.109436,-0.202081,-0.168569,-0.280904,-0.204078,-0.399273,-0.340018,-0.21309,0.00625027
8380-ZEEBRUGGE,0.277487,0.210946,0.39304,0.2483,0.190441,0.0389337,-0.203935,0.386346,0.0994881,-0.285015,-0.363992,-0.14661,-0.370362,-0.0492727,-0.221408
3510-KERMT,-0.3462,0.080924,0.14792,-0.114273,-0.0585263,-0.425492,0.0748499,0.531383,-0.300462,-0.0093515,0.234981,-0.0645757,-0.390071,-0.24838,0.0511876
3570-ALKEN,-0.227876,-0.0795557,0.0876647,-0.19488,0.209823,-0.465586,0.135818,0.524466,-0.203328,0.0381221,0.163786,-0.101713,-0.422319,-0.288877,-0.00168074
-AYE,0.190731,-0.0381844,0.075546,-0.354475,0.0985397,-0.218861,0.258919,0.404122,0.385726,-0.23843,0.100499,-0.241498,-0.440876,-0.264413,-0.0670784
3000-LEUVEN,-0.0295402,-0.264335,-0.186469,-0.434267,-0.0281258,-0.376527,0.116358,0.447532,0.421052,-0.288527,-0.0323495,-0.174048,-0.14586,0.100982,0.161753
8880-SINT-ELOOIS-WINKEL,-0.128781,0.276893,0.415815,-0.0287877,-0.305749,0.0498701,0.529631,0.0278378,0.061825,-0.382483,-0.173717,-0.233494,-0.272273,0.174493,0.127939
3800-AALST,-0.0336192,-0.162776,0.27869,-0.424097,0.320461,-0.44163,0.0497662,0.456657,-0.327523,0.152751,0.151594,-0.0043247,-0.114167,-0.124825,0.154545
8380-DUDZELE,0.313172,-0.0415516,0.377895,0.234567,0.180425,-0.0410093,0.0593808,0.405991,0.0596649,-0.253285,-0.202437,-0.343086,-0.354757,0.041058,-0.381891
3990-WIJCHMAAL,-0.0805844,-0.0546859,0.245228,0.302253,-0.0910175,-0.3074,-0.00968237,-0.0422414,-0.0983088,-0.142081,0.259553,0.245785,-0.564579,0.0208935,0.507493
3800-SINT-TRUIDEN,-0.192613,-0.0186692,0.0931762,-0.16433,0.274407,-0.0379367,0.166667,0.573231,-0.221207,-0.0016814,0.271349,-0.414806,-0.299401,-0.300559,0.138384
1740-TERNAT,0.516824,-0.168228,0.113696,-0.196419,-0.290784,-0.342576,-0.114139,0.121096,-0.291955,0.206124,0.24868,-0.13937,-0.117982,0.233727,0.382022
Regio Mechelen,0.361704,-0.2493,-0.227373,0.0303009,-0.421546,0.21745,-0.142906,0.463054,0.209385,-0.190732,-0.0315504,0.00943521,-0.388642,-0.00920193,0.249288
3150-HAACHT,0.0908608,-0.152477,-0.0666252,-0.167436,-0.33328,-0.0858772,-0.174711,0.73868,0.278675,-0.107546,-0.109518,0.165846,-0.0383747,0.111732,0.314194
Regio Gent,0.465095,0.120764,0.326841,-0.0874049,0.066169,-0.321318,0.0139886,0.00271087,-0.133705,-0.566581,-0.131218,0.129235,0.0171747,-0.3805,0.170072
2610-WILRIJK,0.296435,-0.183962,-0.0456599,-0.301551,-0.243386,0.307612,0.149852,0.0936447,0.183906,-0.0621139,-0.153209,0.120854,-0.627735,-0.358156,-0.0457602
9830-SINT-MARTENS-LATEM,0.331033,0.141572,0.284728,0.015194,-0.171922,-0.231696,-0.0320908,0.0295508,-0.0434617,-0.744488,0.0936445,-0.0761148,0.0634114,-0.353931,0.062677
Provincie Limburg,-0.173066,-0.0981239,-0.0318746,-0.00298837,0.10368,-0.482441,0.0643985,0.277728,-0.0279377,-0.00333208,0.170457,-0.0416236,-0.713333,-0.247848,0.181007
9831-DEURLE,0.349531,0.174414,0.137271,0.0956743,-0.270469,-0.369618,-0.035872,-0.0567017,-0.135405,-0.662714,-0.0933732,0.0189156,-0.0586374,-0.3632,-0.0564227
2243-PULLE,-0.121107,0.28073,-0.208228,-0.246213,-0.350559,0.069876,-0.259037,0.216458,-0.182709,-0.500977,-0.196697,0.113504,-0.432541,0.0257969,-0.19268
9032-WONDELGEM,0.367487,0.262207,0.24295,-0.235941,0.106963,-0.189346,-0.128274,0.0988144,-0.170713,-0.581984,-0.189018,0.326056,0.058154,-0.270164,0.147434
8480-ICHTEGEM,0.303836,0.206951,0.523642,0.175,-0.0690691,0.0349943,0.19113,0.263951,-0.205815,-0.102839,-0.0927733,-0.14079,-0.240036,0.545178,0.107851
8552-MOEN,-0.0565113,0.39383,0.346515,-0.255277,-0.463842,-0.097745,-0.0876961,-0.0900546,-0.0814625,-0.159809,-0.346277,-0.374866,-0.29341,-0.18724,-0.046968
9960-ASSENEDE,0.110588,-0.250593,0.589287,-0.139106,0.152608,-0.0857209,-0.275406,0.151721,-0.069613,-0.370295,-0.411259,0.253883,0.0220752,-0.213804,0.0842901
8610-ZARREN,-0.0451442,0.380688,0.429935,-0.0281461,-0.0279027,-0.0573412,0.331736,0.264316,-0.430432,-0.158573,-0.0387377,0.0609994,-0.153861,0.458405,0.18433
3920-LOMMEL,-0.169563,0.0384276,0.0684713,-0.00203959,-0.0500672,-0.377165,-0.0715644,-0.00528025,-0.378156,-0.10699,0.268693,0.25423,-0.661143,0.209271,0.207334
3200-AARSCHOT,-0.262059,-0.00842354,0.0563219,-0.151072,-0.343929,-0.137886,-0.095713,0.754261,0.175571,-0.28402,0.136036,0.211216,-0.0336412,-0.0186406,0.11747
2811-LEEST,0.298972,-0.277911,-0.190934,-0.0150855,-0.600253,0.135333,-0.121118,0.237798,0.225473,-0.0925378,-0.181539,-0.14848,-0.305914,-0.0664551,0.366685
Regio Aalter - Deinze,0.366974,-0.0578005,0.252966,0.143907,-0.125456,-0.354619,0.107127,-0.01973,-0.0457284,-0.689722,-0.245948,-0.0890022,-0.115423,-0.239147,-0.0848323
1020-LAKEN (BRUSSEL-STAD),0.547579,0.166,-0.0300704,-0.214379,-0.1559,-0.251584,0.240897,0.163317,0.354468,0.188685,0.265655,-0.0922003,-0.297581,0.0404575,0.3506
8840-STADEN,0.0127173,0.146702,0.508816,-0.0851106,-0.146277,-0.105546,0.464784,0.153161,-0.385409,-0.100628,-0.147212,-0.0923929,-0.180372,0.460936,0.0793081
Provincie Vlaams-Brabant,0.290971,0.0347109,-0.0767667,-0.321203,0.0524227,-0.42324,-0.00981638,0.666894,0.205801,-0.0150757,0.260728,-0.125064,-0.124759,0.0333293,0.188322
2288-BOUWEL,-0.200627,0.0289617,0.0149435,-0.0804093,-0.457617,0.169093,-0.305791,0.343264,-0.0476056,-0.525035,-0.0892139,0.132914,-0.363449,-0.0593474,-0.252402
8200-SINT-MICHIELS,0.617798,0.171658,0.263127,0.0465136,0.151312,-0.223606,0.114058,0.287013,-0.00193867,0.0332505,-0.287618,-0.294582,-0.33441,0.202311,-0.160648
7850-EDINGEN,0.243996,0.131436,-0.166413,-0.596508,-0.270424,-0.331344,-0.051813,-0.0201301,-0.140552,0.115714,-0.0731136,-0.400008,-0.227459,-0.0302833,0.32018
2230-HERSELT,-0.291893,-0.253597,0.0723745,-0.203678,-0.356571,-0.0521875,-0.0519289,0.587431,-0.0373407,-0.355411,0.166647,0.373324,-0.0895918,0.130663,-0.0785688
9880-AALTER,0.373486,-0.0635105,0.295196,0.181812,-0.0731374,-0.309013,0.0090135,0.185265,-0.0487107,-0.719494,-0.188785,-0.199985,-0.0112185,0.0508721,-0.0514173
8880-LEDEGEM,-0.140579,0.160233,0.48,-0.0363204,-0.435111,0.107775,0.560073,0.185909,-0.0458381,-0.16293,-0.284906,-0.127943,-0.123923,0.100605,0.148313
2960-SINT-LENAARTS,0.0198202,-0.0577749,-0.0199972,-0.237586,-0.0668297,0.406811,0.0289739,0.0770627,-0.503761,-0.30546,-0.206616,-0.0875412,-0.494365,0.342208,0.0611927
2930-BRASSCHAAT,0.217858,-0.203987,-0.130444,-0.537004,-0.0099334,0.242761,0.145441,0.249214,-0.297134,-0.0334193,-0.132954,0.158943,-0.510696,0.164145,-0.207717
2530-BOECHOUT,0.155336,-0.0126164,-0.164188,-0.317243,-0.513659,0.176083,-0.0990861,0.159134,-0.0457396,-0.141174,-0.310562,0.362397,-0.42428,-0.289579,-0.0666873
3350-LINTER,-0.139936,0.0342692,-0.00255583,-0.501843,0.0644913,-0.158988,0.0726082,0.751257,-0.279618,0.138252,0.0617133,-0.0975974,0.0157522,-0.131359,-0.0126073
9041-OOSTAKKER,0.445093,0.246544,0.318707,-0.304496,0.118169,-0.272353,0.0996378,0.0843452,-0.163201,-0.422385,-0.118451,0.290803,0.0819869,-0.310819,0.186183
2640-MORTSEL,0.270314,0.0220143,-0.170046,-0.395194,-0.388962,0.279464,0.0369518,0.148855,-0.021747,-0.0845155,-0.194446,0.134345,-0.543044,-0.342124,-0.114093
3001-HEVERLEE,0.0741882,0.172657,-0.183149,-0.102523,0.0333069,-0.0174716,0.332154,0.777076,0.104314,-0.138611,0.0370248,0.167293,0.00377765,-0.0313558,0.380254
2580-BEERZEL,-0.0399572,-0.0466616,-0.073991,-0.00042014,-0.550057,-0.0100544,-0.214789,0.555297,-0.0224583,-0.374129,-0.283522,0.329105,0.00425489,0.0207353,0.063084
2300-TURNHOUT,-0.10796,-0.167807,-0.101356,-0.311914,-0.00106375,-0.00419201,-0.09548,-0.100609,0.0772469,-0.666904,0.112981,-0.0800238,-0.564262,0.21133,-0.0203869
3390-SINT-JORIS-WINGE,-0.182601,0.0531022,0.102137,-0.345054,-0.0999404,-0.165225,-0.0957933,0.834968,0.0538919,-0.209411,0.168113,0.0100775,0.0626568,0.103318,0.0314063
9130-KIELDRECHT,0.396125,-0.33251,0.401899,-0.0076189,0.19557,0.254958,0.350212,0.140748,-0.231648,-0.057282,0.205657,-0.00282928,-0.20517,-0.338245,-0.263595
1090-JETTE,0.650509,0.13355,-0.019129,-0.331508,-0.189434,-0.202974,0.0874147,0.079762,0.270925,0.142409,0.280908,-0.0827378,-0.248803,0.0918128,0.328458
2650-EDEGEM,0.41914,0.0193816,-0.1544,-0.272876,-0.47357,0.315369,0.126538,0.21696,-0.0105845,-0.026009,-0.120697,0.232473,-0.470203,-0.203715,-0.0827353
1130-HAREN (BRUSSEL-STAD),0.454953,0.0484658,-0.0819142,-0.0935131,-0.234708,-0.30115,0.0076479,0.186392,0.483903,0.0192167,0.308589,-0.0983269,-0.323157,0.111398,0.37198
8640-VLETEREN,-0.0558279,0.126929,0.638262,-0.257458,0.050298,0.0810603,0.387007,0.035638,-0.447126,0.118189,-0.285089,0.0793486,-0.212673,0.0164966,-9.13186e-05
1500-HALLE,0.376294,0.409083,-0.233197,-0.338962,-0.335076,-0.37322,-0.124046,0.10021,-0.231986,0.00872561,0.0322895,-0.0759201,-0.175926,0.10816,0.376073
2390-WESTMALLE,0.10085,0.0102221,-0.0198437,-0.398868,-0.246297,0.213153,-0.28413,-0.0193806,-0.466072,-0.28941,-0.105931,-0.0610436,-0.479736,0.268553,-0.157597
9290-BERLARE,0.456251,-0.191908,0.300342,-0.164365,-0.163372,-0.0300539,0.0819221,0.173397,-0.495685,-0.254969,0.145426,0.252101,0.209615,-0.0631393,0.360655
3800-BRUSTEM,-0.168325,-0.215522,0.257584,-0.45071,0.316702,-0.429262,0.150456,0.394179,-0.303562,0.135279,-0.0354752,0.0647452,-0.243826,0.0235131,0.131315
8500-KORTRIJK,0.0450054,0.390868,0.345907,-0.0689805,-0.167145,0.117108,0.501006,0.157395,-0.0189869,-0.263695,-0.103453,-0.507538,-0.175777,-0.173652,0.0641066
2820-BONHEIDEN,0.22506,-0.159357,-0.209173,0.063464,-0.419722,0.221741,-0.141795,0.609838,0.188715,-0.229507,-0.154011,0.0101561,-0.212588,0.113092,0.297886
2811-HOMBEEK,0.373619,-0.360891,-0.0440131,0.150056,-0.412372,0.194,-0.322254,0.425351,0.115133,0.0100447,-0.143754,-0.0745555,-0.282533,0.122328,0.280866
2340-VLIMMEREN,-0.0901546,0.255044,-0.0313185,-0.475148,0.089833,0.261511,-0.0546003,0.188177,-0.350117,-0.572887,0.0284136,-0.133908,-0.291537,0.147886,-0.0940483
1830-MACHELEN,0.315241,-0.195215,0.00454782,0.0529179,-0.272565,-0.0368018,-0.166287,0.441806,0.47575,-0.00230845,0.0149581,-0.306387,-0.21784,0.0376299,0.438055
2940-HOEVENEN,0.174534,-0.419022,0.210431,-0.15218,0.239515,0.103645,0.0511696,0.176998,-0.324119,0.10425,-0.332259,0.426978,-0.424813,0.0991977,-0.159776
3272-TESTELT,-0.32656,-0.00385207,0.112458,-0.189667,-0.36381,-0.19446,-0.0621646,0.610973,-0.0200401,-0.234807,0.359265,0.220956,-0.0827995,0.235747,0.0392084
8830-GITS,0.192764,0.124988,0.38481,0.0260713,-0.218077,-0.247547,0.569277,0.18482,-0.0967162,-0.201032,-0.106182,0.0166896,-0.130042,0.500298,-0.0534743
2970-'S GRAVENWEZEL,0.207259,0.237435,-0.104868,-0.691143,0.0371762,0.176348,0.00279415,0.169285,-0.199676,-0.0154447,-0.0467312,0.216707,-0.446729,0.189181,-0.161973
9450-HELDERGEM,0.276499,-0.225369,0.187166,-0.36568,-0.353748,-0.322627,-0.128216,-0.0296263,-0.544365,-0.132747,-0.0721885,-0.241986,-0.00981565,0.138159,0.246076
1761-BORCHTLOMBEEK,0.486099,-0.0640001,0.0292809,-0.610643,-0.123428,-0.261056,0.0898115,0.216323,-0.210289,0.114893,0.20455,-0.0513907,0.0717194,0.169879,0.334241
1703-SCHEPDAAL,0.371915,0.0673367,0.121353,-0.317662,-0.387953,-0.216103,-0.149833,0.213776,-0.321279,0.182771,0.329581,-0.199197,-0.112478,0.365878,0.211435
9870-ZULTE,0.0230366,0.102131,0.427804,0.231526,-0.518617,-0.13956,0.0099544,-0.0209125,-0.111642,-0.549572,-0.156859,-0.237456,-0.0797459,-0.248183,0.00182908
8420-DE HAAN,0.319134,0.313442,0.551117,0.147205,0.0264997,0.0763853,-0.265801,0.498319,-0.00971926,0.00435803,-0.0119094,-0.190257,-0.228208,0.146617,-0.19741
2390-MALLE,-0.0714968,0.100574,-0.0909509,-0.497113,-0.132432,0.321544,-0.0265473,0.11039,-0.332402,-0.380788,-0.0554581,0.140784,-0.460123,0.306917,0.10613
2340-BEERSE,-0.048048,0.0391793,0.10015,-0.28802,-0.00831,0.417484,-0.261916,0.0902584,-0.34263,-0.375072,0.304848,-0.028145,-0.509916,0.158488,0.123003
1804-VILVOORDE CARGOVIL,0.46669,-0.236883,0.0449848,0.108723,-0.245795,-0.0795943,-0.129064,0.510316,0.30042,0.124292,0.00956335,-0.232491,-0.0991217,-0.0284742,0.444894
1785-MERCHTEM,0.319113,-0.386293,0.161686,-0.0313627,-0.499933,-0.0563389,0.25467,0.160903,-0.0217884,0.203813,0.306181,-0.0476597,-0.0665402,0.149812,0.461585
3680-MAASEIK,-0.172671,-0.112257,0.0633999,0.19659,0.144309,-0.0584993,0.197481,0.0840008,-0.0316196,-0.130036,-0.0598298,-0.310086,-0.658081,-0.0952964,0.533685
Regio Aarschot - Diest - Haacht,-0.215723,-0.154007,-0.0247881,-0.122333,-0.307527,-0.108735,-0.146683,0.80913,0.0662069,-0.173019,0.215818,0.0762738,-0.0815,0.0222605,0.194192
2220-HEIST-OP-DEN-BERG,-0.140961,-0.17537,-0.0443278,-0.187166,-0.445691,0.124703,-0.242408,0.605034,0.138285,-0.388836,-0.0917831,0.250807,-0.129404,-0.119762,-0.0250387
9690-KLUISBERGEN,-0.0900097,0.0286925,0.528472,-0.318691,-0.309435,-0.20524,0.0272468,-0.216909,-0.0683634,-0.219356,-0.0486467,-0.383287,-0.24434,-0.374195,-0.150909
1820-STEENOKKERZEEL,0.296591,-0.299312,-0.174894,-0.0508034,-0.133416,-0.118027,-0.0125638,0.564532,0.32131,-0.108278,-0.0638801,-0.177855,-0.185074,0.197274,0.463515
3840-BORGLOON,-0.0805091,0.0486562,0.111932,-0.38417,0.406426,-0.364001,0.225752,0.416061,-0.186351,0.139898,0.160425,0.0693908,-0.379471,-0.28007,0.0447159
9042-SINT-KRUIS-WINKEL,0.288304,-0.0152551,0.487636,-0.13146,0.216198,-0.109759,0.0536873,0.105547,-0.227402,-0.410424,-0.313881,0.364339,0.0383915,-0.345288,0.129013
3012-WILSELE,-0.00166517,-0.0965063,0.101172,-0.158158,-0.128161,-0.0352117,0.146229,0.800499,0.334036,-0.0769425,0.0640982,0.195461,0.0328941,0.052223,0.334609
1780-WEMMEL,0.412043,-0.138249,-0.00582601,0.041889,-0.43162,-0.123585,0.166591,0.201988,0.0724456,0.205576,0.2853,-0.085608,-0.191381,0.256422,0.548256
8510-MARKE,-0.0330459,0.409553,0.372937,-0.130672,-0.382741,-0.131949,0.383636,0.0477099,0.243109,-0.144191,-0.372988,-0.14957,-0.314878,-0.137431,0.04736
3460-ASSENT,-0.437845,0.0219453,0.320783,-0.246032,-0.199202,-0.210112,-0.0475688,0.658047,-0.0252204,-0.161738,0.272325,0.0115543,-0.0425044,0.0571284,0.138202
3970-LEOPOLDSBURG,-0.29388,0.0663252,0.350111,0.10777,-0.200101,-0.229098,0.0375883,0.0649144,-0.160924,-0.0845498,0.429761,0.353789,-0.559072,-0.0158142,0.145507
3830-WELLEN,-0.196992,0.0495872,0.130473,-0.321498,0.305886,-0.380986,0.174282,0.460572,-0.353055,0.0473123,0.0973542,-0.0983515,-0.406564,-0.21246,0.0257403
8301-HEIST-AAN-ZEE,0.161962,-0.0530457,0.60803,0.200726,0.174156,0.0861188,-0.161933,0.383698,0.103605,-0.0997915,-0.408651,-0.119476,-0.323857,-0.0882494,-0.187445
9750-ZINGEM,0.082012,0.0372797,0.256961,-0.095191,-0.410331,-0.248609,-0.0995812,-0.052417,-0.297662,-0.495707,-0.0824,-0.34918,-0.0319343,-0.458133,-0.00122359
8420-WENDUINE,0.279582,0.218674,0.529927,0.208911,0.287611,0.253913,-0.137229,0.486071,-0.0694572,-0.100412,-0.140651,-0.211229,-0.250346,-0.0648081,-0.032859
